utc_timestamp,BE_windspeed_10m,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal
2016-09-13T22:00:00Z,3.73,20.579,0,0
2016-09-13T23:00:00Z,3.61,19.996,0,0
2016-09-14T00:00:00Z,3.58,19.556,0,0
2016-09-14T01:00:00Z,3.61,19.193,0,0
2016-09-14T02:00:00Z,3.67,18.832,0,0
2016-09-14T03:00:00Z,3.76,18.443,0,0
2016-09-14T04:00:00Z,3.91,18.027,0,0
2016-09-14T05:00:00Z,3.97,17.521,0,0
2016-09-14T06:00:00Z,3.98,17.182,3.032709094,10.14949091
2016-09-14T07:00:00Z,4.62,18.494,62.99843669,62.01966331
2016-09-14T08:00:00Z,4.16,20.089,196.6656424,82.78405762
2016-09-14T09:00:00Z,3.51,22.339,336.3418233,90.44807674
2016-09-14T10:00:00Z,3.27,24.638,452.3225382,95.06386179
2016-09-14T11:00:00Z,2.67,26.066,529.3475641,98.62293588
2016-09-14T12:00:00Z,2.34,27.106,561.0050591,100.7940409
2016-09-14T13:00:00Z,2.11,27.782,546.7002419,100.7935581
2016-09-14T14:00:00Z,1.77,28.112,483.6024617,99.94023827
2016-09-14T15:00:00Z,1.34,28.121,378.9885537,97.66984631
2016-09-14T16:00:00Z,1.01,27.912,245.883591,92.33820897
2016-09-14T17:00:00Z,1.01,27.32,105.0954512,78.37584879
2016-09-14T18:00:00Z,1.55,24.693,12.29266832,32.16203168
2016-09-14T19:00:00Z,2.46,22.052,0.000933721,0.013666279
2016-09-14T20:00:00Z,2.95,20.793,0,0
2016-09-14T21:00:00Z,3.3,19.978,0,0
2016-09-14T22:00:00Z,3.48,19.275,0,0
2016-09-14T23:00:00Z,3.49,18.637,0,0
2016-09-15T00:00:00Z,3.44,18.107,0,0
2016-09-15T01:00:00Z,3.37,17.624,0,0
2016-09-15T02:00:00Z,3.35,17.171,0,0
2016-09-15T03:00:00Z,3.34,16.71,0,0
2016-09-15T04:00:00Z,3.26,16.185,0,0
2016-09-15T05:00:00Z,3.17,15.61,0,0
2016-09-15T06:00:00Z,3.06,15.224,2.379839407,9.422460593
2016-09-15T07:00:00Z,3.5,16.988,56.94434573,65.09525427
2016-09-15T08:00:00Z,3.54,18.664,187.1033904,90.14930957
2016-09-15T09:00:00Z,3.06,20.872,324.1454755,100.6353245
2016-09-15T10:00:00Z,3.3,23.465,426.2835965,111.7906035
2016-09-15T11:00:00Z,3.4,24.939,490.2237854,121.8439146
2016-09-15T12:00:00Z,3.46,25.621,489.3823649,138.4506351
2016-09-15T13:00:00Z,3.52,25.77,416.590674,164.359526
2016-09-15T14:00:00Z,3.67,25.504,298.598835,189.600765
2016-09-15T15:00:00Z,4.06,24.771,148.4306921,202.236308
2016-09-15T16:00:00Z,4.54,23.459,42.23543636,159.1864636
2016-09-15T17:00:00Z,4.85,21.727,6.620271437,75.09182856
2016-09-15T18:00:00Z,5.05,19.984,0.408506319,12.95879368
2016-09-15T19:00:00Z,5.32,18.74,1.71E-05,0.001082899
2016-09-15T20:00:00Z,5.37,17.9,0,0
2016-09-15T21:00:00Z,5.23,17.228,0,0
2016-09-15T22:00:00Z,4.95,16.612,0,0
2016-09-15T23:00:00Z,4.49,15.967,0,0
2016-09-16T00:00:00Z,4.04,15.139,0,0
2016-09-16T01:00:00Z,4.14,14.506,0,0
2016-09-16T02:00:00Z,4.27,14.005,0,0
2016-09-16T03:00:00Z,4.27,13.668,0,0
2016-09-16T04:00:00Z,4.26,13.433,0,0
2016-09-16T05:00:00Z,4.31,13.268,0,0
2016-09-16T06:00:00Z,4.34,13.156,0.782108988,7.183591012
2016-09-16T07:00:00Z,4.79,13.805,19.09186309,69.63663692
2016-09-16T08:00:00Z,4.91,15.225,87.44566109,131.0082389
2016-09-16T09:00:00Z,5.37,17.053,185.0235949,163.9936051
2016-09-16T10:00:00Z,5.57,18.536,273.4776491,182.8797509
2016-09-16T11:00:00Z,5.74,19.577,331.7574627,195.5877373
2016-09-16T12:00:00Z,5.94,20.24,342.3866498,208.3772502
2016-09-16T13:00:00Z,6.14,20.517,279.5772541,228.2882459
2016-09-16T14:00:00Z,6.24,20.529,210.9142557,228.6348443
2016-09-16T15:00:00Z,6.09,20.273,130.6419415,210.0053585
2016-09-16T16:00:00Z,5.46,19.729,52.67096504,162.232535
2016-09-16T17:00:00Z,4.33,18.889,18.32838464,94.65071536
2016-09-16T18:00:00Z,3.18,17.3,1.836487825,23.03691217
2016-09-16T19:00:00Z,3.18,16.088,0,0
2016-09-16T20:00:00Z,3.4,15.628,0,0
2016-09-16T21:00:00Z,3.33,15.193,0,0
2016-09-16T22:00:00Z,3.16,14.804,0,0
2016-09-16T23:00:00Z,2.92,14.311,0,0
2016-09-17T00:00:00Z,2.76,13.849,0,0
2016-09-17T01:00:00Z,2.71,13.386,0,0
2016-09-17T02:00:00Z,2.71,12.94,0,0
2016-09-17T03:00:00Z,2.74,12.647,0,0
2016-09-17T04:00:00Z,2.79,12.405,0,0
2016-09-17T05:00:00Z,2.76,12.197,0,0
2016-09-17T06:00:00Z,2.62,12.157,1.052605345,6.694194655
2016-09-17T07:00:00Z,2.64,13.869,26.92774498,66.21375502
2016-09-17T08:00:00Z,2.67,15.296,100.8587158,118.7945842
2016-09-17T09:00:00Z,2.38,16.673,214.1286748,142.5076252
2016-09-17T10:00:00Z,2.03,17.903,312.2672636,154.3392364
2016-09-17T11:00:00Z,1.85,18.943,405.9924367,150.2579633
2016-09-17T12:00:00Z,1.72,19.721,472.9378539,137.9274461
2016-09-17T13:00:00Z,1.47,20.202,455.2025441,137.9794559
2016-09-17T14:00:00Z,1.18,20.476,412.690455,130.084445
2016-09-17T15:00:00Z,1.07,20.471,287.9150063,135.6732937
2016-09-17T16:00:00Z,1.3,20.219,165.6484092,125.0466908
2016-09-17T17:00:00Z,1.24,19.61,53.90408001,91.94781999
2016-09-17T18:00:00Z,1.3,18.099,4.326323011,24.76017699
2016-09-17T19:00:00Z,1.97,16.363,4.83E-06,9.52E-05
2016-09-17T20:00:00Z,2.41,15.718,0,0
2016-09-17T21:00:00Z,2.68,15.518,0,0
2016-09-17T22:00:00Z,2.99,15.358,0,0
2016-09-17T23:00:00Z,3.14,15.054,0,0
2016-09-18T00:00:00Z,3.24,14.744,0,0
2016-09-18T01:00:00Z,3.35,14.522,0,0
2016-09-18T02:00:00Z,3.45,14.442,0,0
2016-09-18T03:00:00Z,3.49,14.428,0,0
2016-09-18T04:00:00Z,3.51,14.342,0,0
2016-09-18T05:00:00Z,3.44,14.165,0,0
2016-09-18T06:00:00Z,3.44,13.997,0.850253042,5.619446958
2016-09-18T07:00:00Z,4.2,15.141,34.5323107,62.8792893
2016-09-18T08:00:00Z,4.72,16.306,143.0914688,99.68493118
2016-09-18T09:00:00Z,5.22,17.522,258.3825423,118.4200577
2016-09-18T10:00:00Z,5.29,18.713,372.9723694,124.3680306
2016-09-18T11:00:00Z,5.13,19.587,432.4833781,135.1446219
2016-09-18T12:00:00Z,4.87,20.155,433.5362699,150.7252301
2016-09-18T13:00:00Z,4.69,20.456,383.0568988,166.3444013
2016-09-18T14:00:00Z,4.64,20.524,319.2604061,166.8887939
2016-09-18T15:00:00Z,4.62,20.353,236.7262073,155.6444927
2016-09-18T16:00:00Z,4.51,19.882,127.7416052,137.8880948
2016-09-18T17:00:00Z,3.84,18.969,27.04203155,89.99696845
2016-09-18T18:00:00Z,2.97,17.508,2.179143418,19.08325658
2016-09-18T19:00:00Z,3.02,16.525,0,0
2016-09-18T20:00:00Z,3.14,16.167,0,0
2016-09-18T21:00:00Z,2.97,15.808,0,0
2016-09-18T22:00:00Z,2.75,15.493,0,0
2016-09-18T23:00:00Z,2.56,15.184,0,0
2016-09-19T00:00:00Z,2.41,14.871,0,0
2016-09-19T01:00:00Z,2.33,14.55,0,0
2016-09-19T02:00:00Z,2.28,14.191,0,0
2016-09-19T03:00:00Z,2.29,13.841,0,0
2016-09-19T04:00:00Z,2.26,13.467,0,0
2016-09-19T05:00:00Z,2.23,13.06,0,0
2016-09-19T06:00:00Z,2.19,12.645,0.520124746,4.464675254
2016-09-19T07:00:00Z,2.63,13.695,23.73584648,61.29345352
2016-09-19T08:00:00Z,2.68,15.258,119.154735,105.858865
2016-09-19T09:00:00Z,3,17.184,276.8704141,108.2580859
2016-09-19T10:00:00Z,3.21,18.514,395.6898917,111.0928083
2016-09-19T11:00:00Z,3.31,19.227,460.2092698,119.1569302
2016-09-19T12:00:00Z,3.45,19.676,496.304484,120.542216
2016-09-19T13:00:00Z,3.58,19.858,457.4363956,130.4590044
2016-09-19T14:00:00Z,3.66,19.807,372.63548,140.93542
2016-09-19T15:00:00Z,3.6,19.418,217.0195871,159.5692129
2016-09-19T16:00:00Z,3.46,18.845,107.0069512,140.4186488
2016-09-19T17:00:00Z,2.85,17.929,34.55829781,89.02970219
2016-09-19T18:00:00Z,2.1,15.965,3.253782892,19.71911711
2016-09-19T19:00:00Z,2.22,14.635,0,0
2016-09-19T20:00:00Z,2.13,14.133,0,0
2016-09-19T21:00:00Z,1.94,13.735,0,0
2016-09-19T22:00:00Z,1.73,13.51,0,0
2016-09-19T23:00:00Z,1.56,13.341,0,0
2016-09-20T00:00:00Z,1.38,13.178,0,0
2016-09-20T01:00:00Z,1.22,13.029,0,0
2016-09-20T02:00:00Z,1.11,12.841,0,0
2016-09-20T03:00:00Z,1.03,12.638,0,0
2016-09-20T04:00:00Z,0.92,12.452,0,0
2016-09-20T05:00:00Z,0.83,12.235,0,0
2016-09-20T06:00:00Z,0.79,11.92,0.859764932,4.397335068
2016-09-20T07:00:00Z,0.79,12.516,42.37214835,55.75895165
2016-09-20T08:00:00Z,0.99,14.049,166.425972,83.16712799
2016-09-20T09:00:00Z,1.86,16.51,298.8050957,94.73360428
2016-09-20T10:00:00Z,2.37,17.92,401.9590776,104.8875224
2016-09-20T11:00:00Z,2.44,18.7,469.7875935,112.6667065
2016-09-20T12:00:00Z,2.4,19.236,482.2962781,122.8730219
2016-09-20T13:00:00Z,2.3,19.532,442.0672264,135.1003736
2016-09-20T14:00:00Z,2.19,19.501,315.1413427,162.1577573
2016-09-20T15:00:00Z,2.1,19.236,185.4744248,169.4200752
2016-09-20T16:00:00Z,2,18.819,97.48612682,141.5802732
2016-09-20T17:00:00Z,1.66,18.041,24.0341063,84.8083937
2016-09-20T18:00:00Z,1.57,16.255,2.227914365,17.10118564
2016-09-20T19:00:00Z,1.86,15.119,0,0
2016-09-20T20:00:00Z,2.01,14.475,0,0
2016-09-20T21:00:00Z,2.08,13.867,0,0
2016-09-20T22:00:00Z,2.09,13.362,0,0
2016-09-20T23:00:00Z,2.07,12.941,0,0
2016-09-21T00:00:00Z,2.03,12.567,0,0
2016-09-21T01:00:00Z,1.95,12.241,0,0
2016-09-21T02:00:00Z,1.83,11.887,0,0
2016-09-21T03:00:00Z,1.7,11.647,0,0
2016-09-21T04:00:00Z,1.62,11.334,0,0
2016-09-21T05:00:00Z,1.59,10.949,0,0
2016-09-21T06:00:00Z,1.59,10.544,0.464606093,3.404093907
2016-09-21T07:00:00Z,1.5,11.575,27.09033532,56.90726468
2016-09-21T08:00:00Z,1.81,13.472,125.0743061,98.72759395
2016-09-21T09:00:00Z,1.76,15.954,246.6120337,115.4606663
2016-09-21T10:00:00Z,2.08,17.971,360.7783026,121.0509974
2016-09-21T11:00:00Z,2.1,19.042,427.2684479,129.3968521
2016-09-21T12:00:00Z,1.99,19.726,413.5498024,150.7793977
2016-09-21T13:00:00Z,1.83,20.148,355.7839269,169.6702731
2016-09-21T14:00:00Z,1.67,20.338,295.6198247,167.5778753
2016-09-21T15:00:00Z,1.57,20.341,254.1474857,139.3951143
2016-09-21T16:00:00Z,1.57,20.071,160.5904789,115.7692211
2016-09-21T17:00:00Z,1.33,19.287,48.62345255,82.42264745
2016-09-21T18:00:00Z,1.37,17.317,4.047129437,17.81087056
2016-09-21T19:00:00Z,1.67,16.089,0,0
2016-09-21T20:00:00Z,1.97,15.244,0,0
2016-09-21T21:00:00Z,2.28,14.275,0,0
2016-09-21T22:00:00Z,2.54,13.363,0,0
2016-09-21T23:00:00Z,2.76,12.533,0,0
2016-09-22T00:00:00Z,2.92,11.862,0,0
2016-09-22T01:00:00Z,3.04,11.304,0,0
2016-09-22T02:00:00Z,3.13,10.829,0,0
2016-09-22T03:00:00Z,3.26,10.398,0,0
2016-09-22T04:00:00Z,3.37,9.984,0,0
2016-09-22T05:00:00Z,3.5,9.638,0,0
2016-09-22T06:00:00Z,3.66,9.463,0.412562216,3.143537784
2016-09-22T07:00:00Z,4.37,10.571,15.67109695,56.98780305
2016-09-22T08:00:00Z,4.07,12.092,66.41161432,121.5595857
2016-09-22T09:00:00Z,3.47,14.353,167.9014878,156.4572122
2016-09-22T10:00:00Z,3.48,17.233,266.4056754,171.6525246
2016-09-22T11:00:00Z,3.17,19.386,311.6903015,191.7353985
2016-09-22T12:00:00Z,2.93,20.322,234.0653879,241.8913121
2016-09-22T13:00:00Z,2.84,20.402,95.03923923,265.7070608
2016-09-22T14:00:00Z,2.77,20.264,46.87122476,230.2267752
2016-09-22T15:00:00Z,2.76,20.185,41.81475361,196.1170464
2016-09-22T16:00:00Z,2.53,19.927,38.75366304,149.928637
2016-09-22T17:00:00Z,1.83,18.826,15.27062757,82.54557243
2016-09-22T18:00:00Z,1.91,16.903,0.955237773,12.73846223
2016-09-22T19:00:00Z,1.89,16.18,0,0
2016-09-22T20:00:00Z,1.86,15.777,0,0
2016-09-22T21:00:00Z,1.94,15.236,0,0
2016-09-22T22:00:00Z,2.15,14.494,0,0
2016-09-22T23:00:00Z,2.35,13.793,0,0
2016-09-23T00:00:00Z,2.45,13.285,0,0
2016-09-23T01:00:00Z,2.48,12.885,0,0
2016-09-23T02:00:00Z,2.52,12.615,0,0
2016-09-23T03:00:00Z,2.58,12.332,0,0
2016-09-23T04:00:00Z,2.55,12.05,0,0
2016-09-23T05:00:00Z,2.52,11.762,0,0
2016-09-23T06:00:00Z,2.56,11.413,0.173017587,1.969082413
2016-09-23T07:00:00Z,2.84,12.774,17.49305469,53.36744531
2016-09-23T08:00:00Z,3.36,14.508,88.22856581,108.2717342
2016-09-23T09:00:00Z,3.35,16.404,204.1288925,130.6038075
2016-09-23T10:00:00Z,3.03,17.895,325.4138035,132.5278965
2016-09-23T11:00:00Z,2.93,18.981,439.3679886,121.1905114
2016-09-23T12:00:00Z,3.11,19.64,458.1223948,128.5870052
2016-09-23T13:00:00Z,3.17,19.909,396.4995639,147.6413361
2016-09-23T14:00:00Z,3.08,19.974,341.8330263,145.3700737
2016-09-23T15:00:00Z,2.78,19.772,232.8028007,144.5075993
2016-09-23T16:00:00Z,2.24,19.329,120.6833495,128.0050505
2016-09-23T17:00:00Z,1.51,18.523,26.42273988,80.01346012
2016-09-23T18:00:00Z,1.19,16.918,2.046634121,13.89856588
2016-09-23T19:00:00Z,0.97,16.346,0,0
2016-09-23T20:00:00Z,0.98,15.904,0,0
2016-09-23T21:00:00Z,1.13,15.327,0,0
2016-09-23T22:00:00Z,1.67,14.261,0,0
2016-09-23T23:00:00Z,2.26,13.043,0,0
2016-09-24T00:00:00Z,2.7,12.173,0,0
2016-09-24T01:00:00Z,3,11.674,0,0
2016-09-24T02:00:00Z,3.28,11.348,0,0
2016-09-24T03:00:00Z,3.47,11.05,0,0
2016-09-24T04:00:00Z,3.53,10.692,0,0
2016-09-24T05:00:00Z,3.62,10.341,0,0
2016-09-24T06:00:00Z,3.83,10.076,0.387291278,1.924208723
2016-09-24T07:00:00Z,4.78,11.187,40.16200637,44.73649363
2016-09-24T08:00:00Z,4.91,12.909,169.4561311,67.37186889
2016-09-24T09:00:00Z,4.65,15.437,313.3228574,73.4260426
2016-09-24T10:00:00Z,5.01,18.484,429.3847707,78.04002933
2016-09-24T11:00:00Z,5.39,20.61,512.942699,79.50380101
2016-09-24T12:00:00Z,5.69,21.827,549.3974376,80.07046235
2016-09-24T13:00:00Z,5.84,22.367,533.4536914,80.29200858
2016-09-24T14:00:00Z,5.79,22.508,473.5304374,77.94396255
2016-09-24T15:00:00Z,5.55,22.321,371.0045763,74.17482372
2016-09-24T16:00:00Z,4.79,21.704,236.753711,68.57488902
2016-09-24T17:00:00Z,3.38,20.003,93.06191577,55.99118424
2016-09-24T18:00:00Z,3.36,16.71,7.069472251,13.46022775
2016-09-24T19:00:00Z,3.71,15.266,0,0
2016-09-24T20:00:00Z,4.03,14.753,0,0
2016-09-24T21:00:00Z,4.43,14.308,0,0
2016-09-24T22:00:00Z,4.85,13.862,0,0
2016-09-24T23:00:00Z,5.18,13.401,0,0
2016-09-25T00:00:00Z,5.38,12.937,0,0
2016-09-25T01:00:00Z,5.47,12.534,0,0
2016-09-25T02:00:00Z,5.4,12.077,0,0
2016-09-25T03:00:00Z,5.53,11.685,0,0
2016-09-25T04:00:00Z,5.77,11.303,0,0
2016-09-25T05:00:00Z,6.1,11.037,0,0
2016-09-25T06:00:00Z,6.37,10.917,0.292263746,1.563136254
2016-09-25T07:00:00Z,6.82,11.544,39.05934355,44.81185645
2016-09-25T08:00:00Z,6.97,13.509,163.0774865,71.80201347
2016-09-25T09:00:00Z,6.86,16.177,290.3207412,85.95265877
2016-09-25T10:00:00Z,6.86,18.514,392.8349359,97.08836409
2016-09-25T11:00:00Z,6.91,20.318,452.9142841,108.3910159
2016-09-25T12:00:00Z,6.78,21.278,448.9187068,125.2143932
2016-09-25T13:00:00Z,6.67,21.568,409.5745248,138.1771752
2016-09-25T14:00:00Z,6.54,21.194,264.341943,172.905757
2016-09-25T15:00:00Z,6.37,20.327,128.3333677,177.9748323
2016-09-25T16:00:00Z,6.14,19.138,59.49055121,138.0155488
2016-09-25T17:00:00Z,5.2,17.662,13.59596669,70.42073331
2016-09-25T18:00:00Z,4.13,15.719,1.310351211,10.92254879
2016-09-25T19:00:00Z,3.83,14.235,0,0
2016-09-25T20:00:00Z,3.83,13.337,0,0
2016-09-25T21:00:00Z,3.81,12.532,0,0
2016-09-25T22:00:00Z,3.62,11.718,0,0
2016-09-25T23:00:00Z,3.44,10.968,0,0
2016-09-26T00:00:00Z,3.38,10.403,0,0
2016-09-26T01:00:00Z,3.35,9.976,0,0
2016-09-26T02:00:00Z,3.22,9.662,0,0
2016-09-26T03:00:00Z,3.07,9.46,0,0
2016-09-26T04:00:00Z,2.9,9.257,0,0
2016-09-26T05:00:00Z,2.75,9.16,0,0
2016-09-26T06:00:00Z,2.64,9.155,0.053934518,0.962465482
2016-09-26T07:00:00Z,2.6,10.061,3.052461517,38.28603848
2016-09-26T08:00:00Z,2.6,11.412,10.88639581,100.0258042
2016-09-26T09:00:00Z,2.35,12.646,26.95075684,166.2947432
2016-09-26T10:00:00Z,1.96,14.491,61.8148348,227.5465652
2016-09-26T11:00:00Z,1.8,16.199,102.4947383,261.7095617
2016-09-26T12:00:00Z,1.89,17.031,135.3558827,273.9773173
2016-09-26T13:00:00Z,2.04,17.399,108.236632,269.851468
2016-09-26T14:00:00Z,2.11,17.475,77.21993753,246.4674625
2016-09-26T15:00:00Z,2.02,17.27,38.62819641,197.0215036
2016-09-26T16:00:00Z,1.59,16.699,9.624964284,113.7914357
2016-09-26T17:00:00Z,1.04,15.739,2.658103282,50.80529672
2016-09-26T18:00:00Z,0.95,14.738,0.415309786,8.333690214
2016-09-26T19:00:00Z,1.06,13.907,0,0
2016-09-26T20:00:00Z,1.17,13.211,0,0
2016-09-26T21:00:00Z,1.34,12.406,0,0
2016-09-26T22:00:00Z,1.54,11.582,0,0
2016-09-26T23:00:00Z,1.71,10.935,0,0
2016-09-27T00:00:00Z,1.8,10.338,0,0
2016-09-27T01:00:00Z,1.89,9.807,0,0
2016-09-27T02:00:00Z,2,9.265,0,0
2016-09-27T03:00:00Z,2.09,8.773,0,0
2016-09-27T04:00:00Z,2.13,8.305,0,0
2016-09-27T05:00:00Z,2.27,7.821,0,0
2016-09-27T06:00:00Z,2.45,7.368,0.10925888,0.78854112
2016-09-27T07:00:00Z,2.61,8.398,29.32685213,43.02034787
2016-09-27T08:00:00Z,3.39,11.047,152.4883955,71.61410449
2016-09-27T09:00:00Z,2.96,13.433,296.9354023,78.86979769
2016-09-27T10:00:00Z,3.2,16.633,406.4388763,87.01322375
2016-09-27T11:00:00Z,3.48,18.451,477.8929441,93.67365591
2016-09-27T12:00:00Z,3.82,19.589,499.4125526,99.9426474
2016-09-27T13:00:00Z,4.1,20.282,481.1904377,102.4504623
2016-09-27T14:00:00Z,4.19,20.523,371.1155523,123.8993477
2016-09-27T15:00:00Z,4,20.096,130.4725618,173.9993382
2016-09-27T16:00:00Z,3.22,19.075,25.2534605,125.3043395
2016-09-27T17:00:00Z,2.74,17.205,3.66465314,49.40814686
2016-09-27T18:00:00Z,3.1,15.578,0.214128379,5.173971621
2016-09-27T19:00:00Z,3.58,15.175,0,0
2016-09-27T20:00:00Z,3.93,15.033,0,0
2016-09-27T21:00:00Z,4.12,14.81,0,0
2016-09-27T22:00:00Z,4.36,14.596,0,0
2016-09-27T23:00:00Z,4.7,14.418,0,0
2016-09-28T00:00:00Z,4.81,14.072,0,0
2016-09-28T01:00:00Z,4.94,13.677,0,0
2016-09-28T02:00:00Z,5.14,13.417,0,0
2016-09-28T03:00:00Z,5.19,13.223,0,0
2016-09-28T04:00:00Z,5.14,13.016,0,0
2016-09-28T05:00:00Z,5.22,12.786,0,0
2016-09-28T06:00:00Z,5.42,12.716,0.037876677,0.443023323
2016-09-28T07:00:00Z,5.86,13.362,14.52107561,42.17822439
2016-09-28T08:00:00Z,6.1,14.853,90.79072947,94.00257053
2016-09-28T09:00:00Z,6.85,16.875,202.5625227,116.8552773
2016-09-28T10:00:00Z,7.56,18.447,288.6523794,133.2702206
2016-09-28T11:00:00Z,7.6,19.537,385.6321697,128.2739303
2016-09-28T12:00:00Z,7.47,20.434,455.1373859,114.6419141
2016-09-28T13:00:00Z,7.38,21.059,458.615777,107.006523
2016-09-28T14:00:00Z,7.31,21.32,395.5885744,106.3037256
2016-09-28T15:00:00Z,7.16,21.128,270.487339,112.223961
2016-09-28T16:00:00Z,6.62,20.537,143.8792794,103.2431206
2016-09-28T17:00:00Z,5.57,19.267,40.25256032,67.62473968
2016-09-28T18:00:00Z,4.75,17.197,1.899770388,8.746029612
2016-09-28T19:00:00Z,4.97,16.153,0,0
2016-09-28T20:00:00Z,5.28,15.656,0,0
2016-09-28T21:00:00Z,5.43,15.305,0,0
2016-09-28T22:00:00Z,5.4,15.021,0,0
2016-09-28T23:00:00Z,5.33,14.674,0,0
2016-09-29T00:00:00Z,5.37,14.271,0,0
2016-09-29T01:00:00Z,5.56,13.819,0,0
2016-09-29T02:00:00Z,5.83,13.378,0,0
2016-09-29T03:00:00Z,6.04,12.993,0,0
2016-09-29T04:00:00Z,6.11,12.706,0,0
2016-09-29T05:00:00Z,6.25,12.55,0,0
2016-09-29T06:00:00Z,6.42,12.477,0.028934385,0.323065615
2016-09-29T07:00:00Z,6.79,12.913,12.08939188,41.71460812
2016-09-29T08:00:00Z,7.08,14.182,65.06175774,104.5306423
2016-09-29T09:00:00Z,8.71,15.973,145.2020997,144.7782003
2016-09-29T10:00:00Z,9.34,17.383,244.1349601,160.7592399
2016-09-29T11:00:00Z,9.31,18.531,304.40984,173.72086
2016-09-29T12:00:00Z,9.21,19.271,262.7645996,206.8278004
2016-09-29T13:00:00Z,9.14,19.625,209.1365328,222.9185672
2016-09-29T14:00:00Z,8.99,19.668,146.2543437,218.1398563
2016-09-29T15:00:00Z,8.62,19.348,74.31342946,187.8850705
2016-09-29T16:00:00Z,7.92,18.758,31.14660927,131.2476907
2016-09-29T17:00:00Z,6.92,17.898,6.90985978,59.16934022
2016-09-29T18:00:00Z,6.34,16.836,0.289654994,5.253145006
2016-09-29T19:00:00Z,6.13,16.132,0,0
2016-09-29T20:00:00Z,5.77,15.524,0,0
2016-09-29T21:00:00Z,5.3,14.924,0,0
2016-09-29T22:00:00Z,4.84,14.315,0,0
2016-09-29T23:00:00Z,4.53,13.732,0,0
2016-09-30T00:00:00Z,4.03,13.114,0,0
2016-09-30T01:00:00Z,3.79,12.531,0,0
2016-09-30T02:00:00Z,3.59,12.013,0,0
2016-09-30T03:00:00Z,3.32,11.444,0,0
2016-09-30T04:00:00Z,3.42,11.249,0,0
2016-09-30T05:00:00Z,3.72,11.334,0,0
2016-09-30T06:00:00Z,3.79,11.257,0.002494735,0.090205265
2016-09-30T07:00:00Z,4.04,11.439,0.852015632,20.08328437
2016-09-30T08:00:00Z,4.33,12.114,5.132724643,70.91847536
2016-09-30T09:00:00Z,4.54,13.267,33.56125877,154.6697412
2016-09-30T10:00:00Z,5.15,15.089,148.2082991,195.7170009
2016-09-30T11:00:00Z,5.72,16.537,293.8267312,173.3938688
2016-09-30T12:00:00Z,5.8,17.313,376.8319211,151.4809789
2016-09-30T13:00:00Z,5.62,17.678,397.6863445,135.1474555
2016-09-30T14:00:00Z,5.33,17.798,364.6608433,120.6030567
2016-09-30T15:00:00Z,4.96,17.683,284.0600547,106.8008453
2016-09-30T16:00:00Z,4.55,17.263,165.6374554,93.20174458
2016-09-30T17:00:00Z,3.09,15.976,40.79196336,65.22453664
2016-09-30T18:00:00Z,2.71,13.256,1.125223498,6.656176502
2016-09-30T19:00:00Z,2.85,12.367,0,0
2016-09-30T20:00:00Z,2.86,11.984,0,0
2016-09-30T21:00:00Z,2.91,11.633,0,0
2016-09-30T22:00:00Z,3.03,11.204,0,0
2016-09-30T23:00:00Z,2.96,10.991,0,0
2016-10-01T00:00:00Z,2.65,10.986,0,0
2016-10-01T01:00:00Z,2.8,10.95,0,0
2016-10-01T02:00:00Z,3.11,10.762,0,0
2016-10-01T03:00:00Z,2.52,10.374,0,0
2016-10-01T04:00:00Z,2.24,9.814,0,0
2016-10-01T05:00:00Z,2.31,9.225,0,0
2016-10-01T06:00:00Z,2.25,8.912,0.00150789,0.04649211
2016-10-01T07:00:00Z,2.07,9.505,8.106138243,36.98736176
2016-10-01T08:00:00Z,2.43,11.401,66.53764838,100.8189516
2016-10-01T09:00:00Z,2.64,13.102,138.4527444,145.0848556
2016-10-01T10:00:00Z,3.03,14.5,153.5118373,193.0326627
2016-10-01T11:00:00Z,3.37,15.472,158.9051701,227.3920299
2016-10-01T12:00:00Z,3.85,16.1,161.406025,242.779575
2016-10-01T13:00:00Z,4.46,16.424,144.6964392,240.7691608
2016-10-01T14:00:00Z,5.06,16.591,130.8170241,219.2799759
2016-10-01T15:00:00Z,5.4,16.532,94.87247518,182.4051248
2016-10-01T16:00:00Z,5.22,16.132,58.5418877,132.0782123
2016-10-01T17:00:00Z,4.07,14.988,11.96705745,63.04614255
2016-10-01T18:00:00Z,3.58,13.191,0.249127434,4.131372566
2016-10-01T19:00:00Z,4.11,12.651,0,0
2016-10-01T20:00:00Z,4.7,12.262,0,0
2016-10-01T21:00:00Z,4.92,11.919,0,0
2016-10-01T22:00:00Z,4.75,11.524,0,0
2016-10-01T23:00:00Z,4.65,10.974,0,0
2016-10-02T00:00:00Z,4.85,10.518,0,0
2016-10-02T01:00:00Z,5.31,10.162,0,0
2016-10-02T02:00:00Z,5.86,9.908,0,0
2016-10-02T03:00:00Z,6.04,9.615,0,0
2016-10-02T04:00:00Z,6.13,9.435,0,0
2016-10-02T05:00:00Z,6.29,9.429,0,0
2016-10-02T06:00:00Z,6.19,9.464,0.000839541,0.028460459
2016-10-02T07:00:00Z,6.12,9.674,1.142598214,22.94850179
2016-10-02T08:00:00Z,6.31,10.335,7.250475117,83.80342488
2016-10-02T09:00:00Z,6.64,11.204,22.14797029,150.7672297
2016-10-02T10:00:00Z,7.19,12.304,87.5109992,220.7422008
